0.06452822	0.012780236	0.15971799	0.00021850462	0.020858064	0.13242409	0.026797595	0.06645843	0.07750428	-0.055869948	-0.039949175	0.052816648	0.10892948	-0.12232747	-0.017432665	-0.05424875
0.04360855	-0.0025001597	0.076899976	0.030470787	-0.06341823	0.06865983	0.0041146874	0.07040481	0.024888365	-0.027515234	-0.021771971	0.01316619	0.070704415	-0.02752232	-0.021610493	0.034900866
-0.0034072434	0.021451587	0.047218833	-0.025592538	-0.031978007	0.052070558	-0.0883916	-0.031735986	0.013236527	-0.019608112	0.037551567	-0.0583482	-0.036293656	-0.034683883	0.006804365	0.079474464
0.07567711	0.027767288	0.10262873	-0.017797288	-0.10031313	0.114777714	-0.014724542	0.07003554	-0.0032963818	-0.008556856	-0.053030208	-0.0035344074	0.06985869	-0.036738805	-0.036434904	0.022263825
0.14568935	0.06450716	0.15879153	0.0072024674	-0.0644117	0.15122871	0.101826884	0.08205705	0.12953252	-0.08871489	-0.04903504	0.07582315	0.14542685	-0.14782555	0.045235354	0.014031049
-0.015994173	-0.1128107	0.005488269	-0.062333725	-0.11890737	-0.032285888	-0.116454504	0.020049483	-0.031361375	0.021182748	0.031687006	-0.048628602	-0.06490437	-0.032232355	-0.116967514	0.074745
-0.0221874	-0.035860162	0.021192394	0.0059849136	-0.073399246	0.0708553	-0.02667688	0.041009944	0.002158137	0.00042105088	-0.026738057	-0.028303921	-0.04675297	-0.05387346	-0.070904404	0.05471361
0.11733073	0.048316605	0.07550697	0.049043894	-0.08141409	0.11119515	0.0505706	0.021537542	0.07325984	-0.13101617	-0.0727043	-0.022061355	0.049148194	-0.11761956	0.036254182	0.04205372
0.068116	-0.0305954	0.11856117	-0.027954139	-0.20036796	0.08627644	-0.018134777	0.10616725	0.06858062	-0.074926384	-0.0023001453	0.061264772	0.091512345	-0.08152945	0.011243223	0.072564684
-0.046052948	0.015891103	0.054027498	-0.073108345	-0.042628244	0.007403517	-0.08485271	-0.05060711	-0.08889612	-0.00682944	-0.0152408015	-0.089707404	-0.026470715	0.03153314	-0.10615643	0.07189087
-0.0006570556	0.0029914666	0.04850518	0.016070854	-0.1803913	0.09585946	-0.08120556	0.080935486	0.008179077	-0.07983797	0.052030105	0.0053915144	0.050124787	-0.037024118	-0.029801523	0.035447825
